GZ,733,1,45,01mar1997,1997,3,12534.3,110.9
HA,3999,0,2,22mar1997,1997,3,12534.3,110.9
AP,3222,0,3,22mar1997,1997,3,12534.3,110.9
DM,468,0,4,22mar1997,1997,3,12534.3,110.9
HA,6566,0,5,22mar1997,1997,3,12534.3,110.9
HA,420,0,6,22mar1997,1997,3,12534.3,110.9
AW,2287,0,7,22mar1997,1997,3,12534.3,110.9
HA,823,0,8,22mar1997,1997,3,12534.3,110.9
AL,380,0,9,22mar1997,1997,3,12534.3,110.9
HA,3298,0,10,22mar1997,1997,3,12534.3,110.9
HA,118,0,11,22mar1997,1997,3,12534.3,110.9
DC,8228,0,12,22mar1997,1997,3,12534.3,110.9
HA,622,0,13,22mar1997,1997,3,12534.3,110.9
BW,2286,0,14,22mar1997,1997,3,12534.3,110.9
HA,1966,0,15,22mar1997,1997,3,12534.3,110.9
HA,825,0,16,22mar1997,1997,3,12534.3,110.9
HA,2263,0,17,22mar1997,1997,3,12534.3,110.9
GZ,8161,0,18,22mar1997,1997,3,12534.3,110.9
HA,13,0,19,22mar1997,1997,3,12534.3,110.9
HA,1116,0,20,22mar1997,1997,3,12534.3,110.9
AK,369,0,21,22mar1997,1997,3,12534.3,110.9
HA,3628,0,23,22mar1997,1997,3,12534.3,110.9
BJ,109,0,24,22mar1997,1997,3,12534.3,110.9
HA,318,0,25,22mar1997,1997,3,12534.3,110.9
GZ,5,0,26,22mar1997,1997,3,12534.3,110.9
HA,662,0,27,22mar1997,1997,3,12534.3,110.9
EE,778,0,28,22mar1997,1997,3,12534.3,110.9
CM,11,0,29,22mar1997,1997,3,12534.3,110.9
DC,218,0,30,22mar1997,1997,3,12534.3,110.9
AA,6318,0,31,22mar1997,1997,3,12534.3,110.9
HA,20,0,32,22mar1997,1997,3,12534.3,110.9
CC,806,0,33,22mar1997,1997,3,12534.3,110.9
HA,1980,0,34,22mar1997,1997,3,12534.3,110.9
HA,899,0,35,22mar1997,1997,3,12534.3,110.9
CH,78,0,36,22mar1997,1997,3,12534.3,110.9
HA,3211,0,37,22mar1997,1997,3,12534.3,110.9
HA,370,0,38,22mar1997,1997,3,12534.3,110.9
HA,767,0,39,22mar1997,1997,3,12534.3,110.9
HA,1508,0,40,22mar1997,1997,3,12534.3,110.9
GZ,6838,0,41,22mar1997,1997,3,12534.3,110.9
HA,123,0,42,22mar1997,1997,3,12534.3,110.9
HA,9882,0,43,22mar1997,1997,3,12534.3,110.9
CV,655,0,44,22mar1997,1997,3,12534.3,110.9
HA,217,0,45,22mar1997,1997,3,12534.3,110.9
DC,2288,0,46,22mar1997,1997,3,12534.3,110.9
HA,421,0,47,22mar1997,1997,3,12534.3,110.9
AY,127,0,48,22mar1997,1997,3,12534.3,110.9
HA,105,0,49,22mar1997,1997,3,12534.3,110.9
HA,4898,0,50,22mar1997,1997,3,12534.3,110.9
HA,5694,1,1,22mar1997,1997,3,12534.3,110.9
HA,1887,1,2,22mar1997,1997,3,12534.3,110.9
HA,330,1,3,22mar1997,1997,3,12534.3,110.9
BN,2611,1,4,22mar1997,1997,3,12534.3,110.9
HA,627,1,5,22mar1997,1997,3,12534.3,110.9
AK,155,1,6,22mar1997,1997,3,12534.3,110.9
HA,783,1,7,22mar1997,1997,3,12534.3,110.9
GG,2293,1,8,22mar1997,1997,3,12534.3,110.9
CK,1108,1,9,22mar1997,1997,3,12534.3,110.9
HA,172,1,10,22mar1997,1997,3,12534.3,110.9
HA,321,1,11,22mar1997,1997,3,12534.3,110.9
BL,22,1,12,22mar1997,1997,3,12534.3,110.9
HA,501,1,13,22mar1997,1997,3,12534.3,110.9
BC,3608,1,14,22mar1997,1997,3,12534.3,110.9
HA,971,1,15,22mar1997,1997,3,12534.3,110.9
HA,108,1,16,22mar1997,1997,3,12534.3,110.9
EE,1151,1,17,22mar1997,1997,3,12534.3,110.9
HA,923,1,18,22mar1997,1997,3,12534.3,110.9
DC,1188,1,19,22mar1997,1997,3,12534.3,110.9
HA,889,1,20,22mar1997,1997,3,12534.3,110.9
HA,1668,1,21,22mar1997,1997,3,12534.3,110.9
HA,7,1,22,22mar1997,1997,3,12534.3,110.9
AW,2285,1,23,22mar1997,1997,3,12534.3,110.9
CC,6318,1,24,22mar1997,1997,3,12534.3,110.9
AA,788,1,25,22mar1997,1997,3,12534.3,110.9
,6623,1,26,22mar1997,1997,3,12534.3,110.9
HA,211,1,27,22mar1997,1997,3,12534.3,110.9
DA,305,1,28,22mar1997,1997,3,12534.3,110.9
HA,80,1,29,22mar1997,1997,3,12534.3,110.9
AW,881,1,30,22mar1997,1997,3,12534.3,110.9
GZ,1288,1,31,22mar1997,1997,3,12534.3,110.9
DC,8000,1,32,22mar1997,1997,3,12534.3,110.9
HA,1226,1,33,22mar1997,1997,3,12534.3,110.9
HA,286,1,35,22mar1997,1997,3,12534.3,110.9
CM,18,1,36,22mar1997,1997,3,12534.3,110.9
HA,1366,1,37,22mar1997,1997,3,12534.3,110.9
BC,629,1,38,22mar1997,1997,3,12534.3,110.9
BB,8282,1,39,22mar1997,1997,3,12534.3,110.9
HA,691,1,40,22mar1997,1997,3,12534.3,110.9
HA,1020,1,41,22mar1997,1997,3,12534.3,110.9
HB,323,1,42,22mar1997,1997,3,12534.3,110.9
HA,1983,1,43,22mar1997,1997,3,12534.3,110.9
HA,1628,1,44,22mar1997,1997,3,12534.3,110.9
HA,1012,1,45,22mar1997,1997,3,12534.3,110.9
HA,747,1,46,22mar1997,1997,3,12534.3,110.9
HA,1310,1,47,22mar1997,1997,3,12534.3,110.9
CC,4187,1,48,22mar1997,1997,3,12534.3,110.9
HA,311,1,49,22mar1997,1997,3,12534.3,110.9
HA,938,1,50,22mar1997,1997,3,12534.3,110.9
CY,701,0,1,12apr1997,1997,4,12903.3,111.9
BM,7478,0,2,12apr1997,1997,4,12903.3,111.9
GY,3811,0,3,12apr1997,1997,4,12903.3,111.9
HA,927,0,4,12apr1997,1997,4,12903.3,111.9
DC,8466,0,5,12apr1997,1997,4,12903.3,111.9
HA,2381,0,6,12apr1997,1997,4,12903.3,111.9
HA,836,0,7,12apr1997,1997,4,12903.3,111.9
CL,622,0,8,12apr1997,1997,4,12903.3,111.9
HA,225,0,9,12apr1997,1997,4,12903.3,111.9
HA,3239,0,10,12apr1997,1997,4,12903.3,111.9
CL,6881,0,11,12apr1997,1997,4,12903.3,111.9
GP,73,0,12,12apr1997,1997,4,12903.3,111.9
HA,7898,0,14,12apr1997,1997,4,12903.3,111.9
AL,1871,0,15,12apr1997,1997,4,12903.3,111.9
HA,9823,0,16,12apr1997,1997,4,12903.3,111.9
HA,9997,0,17,12apr1997,1997,4,12903.3,111.9
CD,3500,0,18,12apr1997,1997,4,12903.3,111.9
AK,8899,0,19,12apr1997,1997,4,12903.3,111.9
HA,881,0,20,12apr1997,1997,4,12903.3,111.9
HK,275,0,21,12apr1997,1997,4,12903.3,111.9
,6600,0,22,12apr1997,1997,4,12903.3,111.9
HA,998,0,23,12apr1997,1997,4,12903.3,111.9
AC,118,0,24,12apr1997,1997,4,12903.3,111.9
HA,1138,0,25,12apr1997,1997,4,12903.3,111.9
GY,5,0,26,12apr1997,1997,4,12903.3,111.9
AA,1022,0,27,12apr1997,1997,4,12903.3,111.9
HA,8988,0,28,12apr1997,1997,4,12903.3,111.9
,2489,0,29,12apr1997,1997,4,12903.3,111.9
HA,1028,0,30,12apr1997,1997,4,12903.3,111.9
BB,355,0,31,12apr1997,1997,4,12903.3,111.9
CM,888,0,32,12apr1997,1997,4,12903.3,111.9
HA,238,0,33,12apr1997,1997,4,12903.3,111.9
AC,128,0,34,12apr1997,1997,4,12903.3,111.9
HA,908,0,35,12apr1997,1997,4,12903.3,111.9
HB,32,0,36,12apr1997,1997,4,12903.3,111.9
FF,3500,0,38,12apr1997,1997,4,12903.3,111.9
HA,60,0,39,12apr1997,1997,4,12903.3,111.9
AW,1117,0,40,12apr1997,1997,4,12903.3,111.9
GF,5888,0,41,12apr1997,1997,4,12903.3,111.9
